customer_name,category,sub_category,city,order_date,region,sales,profit
Sharon,Food Grains,Atta & Flour,Karur,2018-07-08,East,2251,810.36
Arvind,Fruits & Veggies,Organic Vegetables,Trichy,2017-12-25,East,968,367.84
Rumaiza,Beverages,Soft Drinks,Dindigul,2018-07-20,East,515,190.55
Alan,"Eggs, Meat & Fish",Chicken,Trichy,2017-07-09,East,1477,236.32
Rumaiza,Beverages,Soft Drinks,Perambalur,2016-11-08,East,1840,644.0
Krithika,Bakery,Biscuits,Bodi,2016-10-25,East,2344,421.92
Veronica,Bakery,Breads & Buns,Salem,2016-04-30,East,1484,608.44
Roshan,Fruits & Veggies,Organic Vegetables,Krishnagiri,2016-04-30,East,1379,482.65
Krithika,Oil & Masala,Masalas,Cumbum,2018-09-15,East,1632,603.84
Suresh,Bakery,Breads & Buns,Bodi,2018-04-14,East,2112,612.48
Malik,Beverages,Health Drinks,Tenkasi,2015-11-27,East,2332,139.92
Surya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-05-02,East,2209,861.51
Vinne,Snacks,Noodles,Tirunelveli,2017-12-12,East,1580,442.4
Muneer,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2017-02-21,East,2127,191.43
Surya,Beverages,Health Drinks,Virudhunagar,2015-11-19,East,1110,377.4
Malik,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2015-12-02,East,1297,129.7
Sudha,Food Grains,Dals & Pulses,Tenkasi,2015-07-11,East,754,294.06
Muneer,Bakery,Cakes,Coimbatore,2018-11-08,East,2148,300.72
Harish,Bakery,Cakes,Karur,2018-10-23,East,1536,675.84
Vince,Food Grains,Organic Staples,Karur,2016-02-03,East,1045,94.05
Harish,Oil & Masala,Edible Oil & Ghee,Viluppuram,2018-07-20,East,1009,312.79
Ramesh,Oil & Masala,Masalas,Madurai,2016-04-16,East,1617,549.78
Sudeep,Food Grains,Organic Staples,Dindigul,2017-07-09,East,1620,534.6
Hussain,Food Grains,Organic Staples,Pudukottai,2018-10-05,East,1135,454.0
Hussain,Bakery,Breads & Buns,Salem,2017-11-11,East,2086,667.52
Alan,Beverages,Soft Drinks,Salem,2017-12-25,East,1319,342.94
Hussain,Oil & Masala,Masalas,Perambalur,2017-04-07,East,806,314.34
Komal,Beverages,Soft Drinks,Cumbum,2018-09-02,East,729,138.51
Jackson,Bakery,Breads & Buns,Ooty,2018-11-24,East,1230,356.7
Ravi,"Eggs, Meat & Fish",Chicken,Bodi,2016-06-05,East,1416,84.96
Veronica,Beverages,Soft Drinks,Pudukottai,2016-08-21,East,871,200.33
Sundar,Bakery,Breads & Buns,Namakkal,2015-09-26,East,1537,676.28
Harish,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2018-11-02,East,1140,330.6
Ridhesh,Fruits & Veggies,Organic Fruits,Bodi,2018-05-03,East,2176,544.0
Willams,Beverages,Soft Drinks,Madurai,2018-12-04,East,2469,197.52
Anu,Bakery,Breads & Buns,Coimbatore,2015-09-07,East,1485,608.85
Aditi,Snacks,Cookies,Madurai,2018-09-09,East,2488,945.44
Harish,Bakery,Breads & Buns,Kanyakumari,2018-12-13,East,902,279.62
Ganesh,Snacks,Noodles,Viluppuram,2016-08-16,East,1557,669.51
Shree,"Eggs, Meat & Fish",Mutton,Karur,2015-09-15,East,2038,305.7
Akash,"Eggs, Meat & Fish",Chicken,Theni,2016-12-25,East,1398,629.1
Kumar,Oil & Masala,Masalas,Salem,2016-05-08,East,2101,609.29
Komal,Beverages,Soft Drinks,Perambalur,2017-09-23,East,1553,481.43
Komal,Oil & Masala,Masalas,Dharmapuri,2015-07-19,East,1178,141.36
Krithika,Fruits & Veggies,Organic Fruits,Kanyakumari,2018-09-09,East,561,235.62
Alan,Oil & Masala,Spices,Ramanadhapuram,2016-08-21,East,664,225.76
Amrish,Oil & Masala,Spices,Tenkasi,2018-05-08,East,2143,578.61
Peer,Food Grains,Dals & Pulses,Kanyakumari,2017-06-25,East,1915,689.4
Vidya,Snacks,Noodles,Virudhunagar,2017-11-28,East,541,43.28
Vinne,Oil & Masala,Masalas,Perambalur,2016-02-27,East,1029,463.05
Veena,Food Grains,Organic Staples,Dharmapuri,2018-12-04,East,951,389.91
Komal,"Eggs, Meat & Fish",Chicken,Tenkasi,2018-09-02,East,1416,311.52
Amy,Bakery,Breads & Buns,Ooty,2017-10-16,East,1504,391.04
Arvind,Fruits & Veggies,Organic Fruits,Pudukottai,2015-09-29,East,606,212.1
Arvind,Bakery,Cakes,Cumbum,2016-08-24,East,633,151.92
Ramesh,Beverages,Soft Drinks,Cumbum,2016-09-07,East,1822,583.04
Haseena,Beverages,Health Drinks,Chennai,2018-06-03,East,636,38.16
Surya,"Eggs, Meat & Fish",Mutton,Viluppuram,2017-12-25,East,957,86.13
Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,2015-12-23,East,1738,208.56
Vidya,Food Grains,Organic Staples,Ooty,2017-10-21,East,2448,783.36
Jonas,Food Grains,Rice,Nagercoil,2015-09-29,East,673,114.41
Arvind,Snacks,Cookies,Tenkasi,2017-06-14,East,1727,276.32
Ridhesh,Snacks,Noodles,Trichy,2015-06-06,East,657,98.55
Komal,Oil & Masala,Masalas,Dindigul,2015-03-17,East,640,288.0
Adavan,"Eggs, Meat & Fish",Mutton,Cumbum,2017-06-17,East,2307,553.68
Muneer,Oil & Masala,Masalas,Kanyakumari,2015-03-17,East,2009,241.08
Vince,"Eggs, Meat & Fish",Eggs,Dharmapuri,2017-08-29,East,1395,558.0
Yusuf,Oil & Masala,Spices,Salem,2018-05-03,East,1375,288.75
Jonas,Oil & Masala,Masalas,Vellore,2015-03-17,East,1519,288.61
Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,2016-12-27,East,2257,248.27
Aditi,Fruits & Veggies,Organic Fruits,Krishnagiri,2018-05-28,East,2023,890.12
Peer,Food Grains,Rice,Ooty,2017-08-29,East,1158,497.94
Shah,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2015-03-03,East,1393,181.09
Amy,Food Grains,Dals & Pulses,Tirunelveli,2017-07-18,South,1943,174.87
Ramesh,Bakery,Cakes,Tenkasi,2017-03-27,South,1846,516.88
Kumar,Snacks,Chocolates,Chennai,2016-12-14,South,871,330.98
Shah,Beverages,Health Drinks,Coimbatore,2018-12-10,South,1384,346.0
Adavan,Oil & Masala,Masalas,Ramanadhapuram,2015-04-02,South,1664,682.24
Hafiz,Snacks,Cookies,Virudhunagar,2016-07-25,South,1058,190.44
Sheeba,"Eggs, Meat & Fish",Chicken,Cumbum,2016-06-23,South,2038,591.02
Adavan,Food Grains,Dals & Pulses,Virudhunagar,2017-09-12,South,1697,305.46
Haseena,Snacks,Cookies,Kanyakumari,2015-10-11,South,1464,409.92
Adavan,Snacks,Cookies,Tirunelveli,2017-03-27,South,2299,137.94
Surya,Oil & Masala,Spices,Bodi,2018-09-18,South,615,147.6
Sheeba,Bakery,Biscuits,Dharmapuri,2015-10-22,South,1852,203.72
Jackson,Snacks,Noodles,Ramanadhapuram,2015-10-21,South,2448,709.92
Vince,Fruits & Veggies,Organic Fruits,Tenkasi,2015-10-18,South,832,41.6
James,Fruits & Veggies,Organic Fruits,Tirunelveli,2016-04-20,South,890,356.0
Ram,Bakery,Cakes,Kanyakumari,2018-04-08,South,1954,449.42
Ganesh,Snacks,Chocolates,Chennai,2016-09-08,South,1355,298.1
Akash,Beverages,Health Drinks,Bodi,2015-04-08,South,1955,97.75
Ganesh,Snacks,Chocolates,Virudhunagar,2017-05-30,South,2355,235.5
Vince,Fruits & Veggies,Organic Fruits,Salem,2015-08-20,South,1729,622.44
Kumar,Snacks,Chocolates,Virudhunagar,2016-01-04,South,1082,238.04
Shree,Food Grains,Rice,Dharmapuri,2018-12-11,South,2435,146.1
Arutra,Fruits & Veggies,Organic Fruits,Pudukottai,2017-09-20,South,2492,822.36
Esther,Food Grains,Rice,Tirunelveli,2016-11-08,South,1406,435.86
Vinne,Snacks,Noodles,Krishnagiri,2017-11-20,South,1626,715.44
Komal,Fruits & Veggies,Organic Fruits,Dindigul,2016-12-27,South,630,176.4
Ravi,Food Grains,Rice,Namakkal,2015-04-29,South,570,125.4
Mathew,Bakery,Cakes,Vellore,2016-07-05,South,2127,914.61
Roshan,Food Grains,Atta & Flour,Theni,2017-09-20,South,2410,915.8
Akash,Fruits & Veggies,Organic Fruits,Coimbatore,2018-06-04,South,1831,530.99
Jackson,Food Grains,Atta & Flour,Virudhunagar,2018-06-30,South,1870,598.4
Sharon,Fruits & Veggies,Organic Fruits,Chennai,2018-06-26,South,930,269.7
Sudha,Oil & Masala,Masalas,Chennai,2016-11-12,South,1599,271.83
Malik,"Eggs, Meat & Fish",Mutton,Coimbatore,2016-11-05,South,867,60.69
Roshan,Beverages,Soft Drinks,Bodi,2015-06-08,South,537,182.58
Krithika,Beverages,Soft Drinks,Karur,2017-10-04,South,519,155.7
Peer,Beverages,Health Drinks,Madurai,2017-05-14,South,1644,657.6
Jackson,Bakery,Cakes,Viluppuram,2016-03-12,South,816,367.2
Alan,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2016-05-01,South,1983,634.56
Malik,Fruits & Veggies,Fresh Fruits,Bodi,2016-12-27,South,1443,187.59
Amrish,Food Grains,Dals & Pulses,Virudhunagar,2016-03-12,South,1080,118.8
Harish,Oil & Masala,Masalas,Perambalur,2015-08-01,South,2003,781.17
Vinne,Bakery,Breads & Buns,Kanyakumari,2017-02-06,South,833,116.62
Ridhesh,Fruits & Veggies,Fresh Fruits,Namakkal,2018-06-15,South,2189,525.36
Hussain,Food Grains,Rice,Nagercoil,2016-11-12,South,1842,478.92
Haseena,"Eggs, Meat & Fish",Eggs,Madurai,2017-04-17,South,808,177.76
Alan,Bakery,Biscuits,Nagercoil,2016-12-18,South,569,119.49
Sundar,Oil & Masala,Masalas,Krishnagiri,2017-11-04,South,2098,860.18
Sabeela,Bakery,Cakes,Krishnagiri,2016-06-08,South,1609,273.53
Anu,Snacks,Cookies,Vellore,2018-04-14,South,1071,74.97
Shree,Food Grains,Organic Staples,Tirunelveli,2017-05-28,South,1472,73.6
Suresh,Snacks,Noodles,Perambalur,2018-04-30,South,1224,489.6
Sudeep,Snacks,Cookies,Cumbum,2016-11-26,South,2219,110.95
Komal,Fruits & Veggies,Organic Fruits,Nagercoil,2018-06-15,South,1344,362.88
Hafiz,Food Grains,Rice,Viluppuram,2018-10-16,South,1468,528.48
Willams,"Eggs, Meat & Fish",Fish,Tenkasi,2018-12-11,South,725,253.75
Sheeba,Bakery,Breads & Buns,Dindigul,2017-08-12,South,1660,348.6
Sundar,"Eggs, Meat & Fish",Mutton,Trichy,2015-08-25,West,1828,712.92
Krithika,Oil & Masala,Masalas,Dharmapuri,2016-03-16,West,2163,800.31
Suresh,Oil & Masala,Spices,Dharmapuri,2018-10-15,West,1568,266.56
Veena,Oil & Masala,Masalas,Salem,2016-04-13,West,1093,109.3
Peer,Fruits & Veggies,Fresh Fruits,Dharmapuri,2015-04-06,West,1146,252.12
Shree,Fruits & Veggies,Fresh Fruits,Bodi,2016-09-18,West,1666,299.88
Peer,Fruits & Veggies,Fresh Vegetables,Perambalur,2016-03-22,West,1188,534.6
Hafiz,Fruits & Veggies,Organic Fruits,Theni,2018-02-02,West,2091,334.56
Ram,Food Grains,Organic Staples,Salem,2016-12-05,West,1003,451.35
Haseena,Oil & Masala,Spices,Theni,2015-12-08,West,517,67.21
Arutra,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-04-30,West,1804,306.68
James,Oil & Masala,Masalas,Krishnagiri,2018-12-28,West,1934,464.16
Sudeep,Bakery,Biscuits,Krishnagiri,2015-11-18,West,1496,149.6
Sabeela,Bakery,Breads & Buns,Viluppuram,2017-11-19,West,632,56.88
Amy,Beverages,Health Drinks,Kanyakumari,2018-10-30,West,943,66.01
Veena,Oil & Masala,Spices,Bodi,2016-11-16,West,937,168.66
Malik,Food Grains,Rice,Karur,2016-05-14,West,2444,342.16
Akash,Food Grains,Dals & Pulses,Tenkasi,2016-09-24,West,1958,665.72
Yusuf,Food Grains,Atta & Flour,Dindigul,2018-08-29,West,2212,995.4
Verma,Bakery,Cakes,Virudhunagar,2017-11-07,West,636,63.6
Ridhesh,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-12-08,West,1491,178.92
Shree,"Eggs, Meat & Fish",Fish,Tirunelveli,2017-12-02,West,825,49.5
Shree,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2018-08-18,West,529,111.09
Vince,Fruits & Veggies,Organic Vegetables,Perambalur,2017-09-15,West,1011,333.63
Muneer,Beverages,Soft Drinks,Dindigul,2015-04-06,West,1024,378.88
Shree,Fruits & Veggies,Organic Vegetables,Tirunelveli,2017-01-10,West,1226,392.32
Muneer,Snacks,Chocolates,Cumbum,2015-11-18,West,1515,212.1
Akash,Beverages,Soft Drinks,Tirunelveli,2018-10-05,West,869,199.87
Veena,Beverages,Health Drinks,Tenkasi,2015-12-29,West,1483,533.88
Yadav,Snacks,Noodles,Virudhunagar,2017-01-22,West,2112,232.32
Amrish,Food Grains,Atta & Flour,Tirunelveli,2016-09-10,West,1001,340.34
Rumaiza,Fruits & Veggies,Organic Vegetables,Dharmapuri,2016-10-20,West,1083,292.41
Shah,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2015-12-29,West,1093,295.11
Amrish,Snacks,Cookies,Tirunelveli,2015-04-06,West,1000,160.0
Veronica,Food Grains,Atta & Flour,Tirunelveli,2017-06-14,West,1414,565.6
James,Snacks,Cookies,Ramanadhapuram,2015-07-30,West,1275,63.75
Veronica,"Eggs, Meat & Fish",Fish,Tirunelveli,2018-12-29,West,1805,794.2
Mathew,Oil & Masala,Spices,Virudhunagar,2017-12-18,West,945,425.25
Peer,"Eggs, Meat & Fish",Eggs,Ooty,2017-05-30,West,1852,629.68
Roshan,Bakery,Cakes,Virudhunagar,2016-03-26,West,1527,335.94
Ridhesh,Bakery,Breads & Buns,Nagercoil,2018-12-01,West,1250,187.5
Alan,Snacks,Cookies,Coimbatore,2015-05-26,West,720,64.8
Willams,Food Grains,Dals & Pulses,Ramanadhapuram,2017-09-16,West,1808,379.68
Aditi,Fruits & Veggies,Organic Vegetables,Virudhunagar,2015-04-12,West,1890,680.4
Sudha,Beverages,Health Drinks,Ramanadhapuram,2015-09-23,West,659,250.42
Ram,Oil & Masala,Masalas,Cumbum,2016-05-14,West,777,108.78
Vidya,Beverages,Soft Drinks,Coimbatore,2017-09-26,West,1465,205.1
Sudha,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2016-08-21,West,1154,323.12
Sundar,Bakery,Breads & Buns,Kanyakumari,2018-05-04,West,1060,434.6
Harish,Beverages,Health Drinks,Salem,2015-07-21,West,1237,556.65
Alan,Snacks,Cookies,Chennai,2017-12-25,West,2165,692.8
Ganesh,Beverages,Soft Drinks,Karur,2016-05-14,West,808,266.64
Sundar,"Eggs, Meat & Fish",Eggs,Karur,2017-04-28,West,1685,235.9
Malik,Fruits & Veggies,Organic Vegetables,Perambalur,2017-09-18,West,1602,224.28
Rumaiza,Beverages,Health Drinks,Pudukottai,2015-07-21,West,703,231.99
Ganesh,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2015-03-07,West,823,370.35
Amrish,Food Grains,Atta & Flour,Nagercoil,2016-07-26,West,1841,128.87
Verma,Fruits & Veggies,Fresh Vegetables,Trichy,2015-03-22,West,668,86.84
Amy,Oil & Masala,Spices,Tirunelveli,2016-05-14,West,1701,680.4
Kumar,Bakery,Biscuits,Bodi,2017-12-26,West,1345,497.65
Ram,Fruits & Veggies,Fresh Fruits,Krishnagiri,2016-04-05,West,1755,403.65
Jackson,"Eggs, Meat & Fish",Fish,Salem,2018-07-26,West,721,281.19
Sharon,Food Grains,Organic Staples,Madurai,2015-04-26,West,828,66.24
Jackson,Bakery,Biscuits,Dharmapuri,2015-10-31,West,2142,771.12
Muneer,Bakery,Cakes,Tenkasi,2016-04-26,West,602,90.3
Akash,Bakery,Biscuits,Dharmapuri,2018-11-09,West,2207,617.96
Mathew,Snacks,Chocolates,Tenkasi,2017-07-18,West,836,259.16
Adavan,Food Grains,Dals & Pulses,Dindigul,2017-07-18,West,2353,188.24
Hussain,Oil & Masala,Edible Oil & Ghee,Dindigul,2015-12-10,West,2384,596.0
Kumar,Bakery,Biscuits,Bodi,2017-07-15,West,1563,296.97
Ramesh,Oil & Masala,Edible Oil & Ghee,Salem,2017-09-23,West,1852,111.12
Ridhesh,Food Grains,Dals & Pulses,Perambalur,2015-12-13,West,1719,618.84
Kumar,Oil & Masala,Spices,Theni,2016-09-03,West,916,219.84
Ridhesh,Oil & Masala,Masalas,Bodi,2017-10-13,West,2231,624.68
Yusuf,Snacks,Chocolates,Vellore,2018-09-23,West,2416,507.36
Jackson,Bakery,Breads & Buns,Tenkasi,2018-10-05,West,1700,629.0
Roshan,"Eggs, Meat & Fish",Chicken,Namakkal,2017-12-26,West,1681,420.25
Akash,Bakery,Cakes,Ramanadhapuram,2016-09-14,West,1544,602.16
Surya,Oil & Masala,Edible Oil & Ghee,Cumbum,2015-07-13,West,947,255.69
Ridhesh,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-10-03,West,1350,486.0
Haseena,"Eggs, Meat & Fish",Chicken,Virudhunagar,2015-07-08,West,504,171.36
Mathew,Snacks,Chocolates,Tenkasi,2016-12-24,West,2198,945.14
Vince,Oil & Masala,Masalas,Nagercoil,2018-10-05,West,1902,798.84
Surya,Fruits & Veggies,Organic Fruits,Ooty,2017-10-20,West,1138,386.92
Amy,Snacks,Chocolates,Tenkasi,2016-09-25,West,1943,408.03
Adavan,Beverages,Soft Drinks,Madurai,2016-06-28,West,801,184.23
Aditi,Beverages,Health Drinks,Tirunelveli,2015-05-16,West,734,58.72
Sudha,Snacks,Cookies,Namakkal,2017-09-24,West,2168,498.64
Verma,Fruits & Veggies,Organic Vegetables,Tenkasi,2015-12-16,West,880,308.0
Vidya,Bakery,Biscuits,Perambalur,2017-10-31,West,2259,451.8
Veena,Fruits & Veggies,Fresh Fruits,Theni,2018-12-02,West,1802,90.1
Ramesh,Food Grains,Organic Staples,Theni,2018-05-12,West,1074,375.9
Jonas,Snacks,Chocolates,Theni,2018-04-13,West,1405,477.7
Surya,"Eggs, Meat & Fish",Mutton,Cumbum,2015-05-13,West,1568,329.28
Ridhesh,Bakery,Breads & Buns,Bodi,2017-11-24,West,1759,545.29
Haseena,Bakery,Cakes,Dharmapuri,2015-12-24,West,2387,644.49
Adavan,Beverages,Health Drinks,Bodi,2015-03-07,West,2290,801.5
Hussain,Snacks,Cookies,Bodi,2018-12-02,West,786,86.46
Surya,"Eggs, Meat & Fish",Fish,Salem,2017-12-08,West,1225,196.0
Sabeela,"Eggs, Meat & Fish",Mutton,Madurai,2017-04-30,West,1918,863.1
Ram,Food Grains,Dals & Pulses,Kanyakumari,2017-09-22,West,2490,697.2
Malik,Snacks,Cookies,Namakkal,2018-03-03,West,1754,157.86
Hussain,Snacks,Chocolates,Virudhunagar,2017-07-31,West,1518,667.92
Akash,Food Grains,Dals & Pulses,Krishnagiri,2018-09-19,West,2036,875.48
Veronica,Snacks,Cookies,Tenkasi,2018-12-02,West,2424,848.4
Alan,Snacks,Noodles,Tirunelveli,2017-09-18,West,2439,999.99
Peer,Food Grains,Organic Staples,Dharmapuri,2017-08-21,West,1937,464.88
Amrish,Oil & Masala,Spices,Kanyakumari,2015-09-19,West,888,257.52
Ram,Bakery,Cakes,Viluppuram,2017-12-25,West,1476,501.84
Ganesh,Oil & Masala,Spices,Theni,2017-10-13,West,2099,146.93
Suresh,Bakery,Breads & Buns,Madurai,2018-10-22,West,1245,311.25
Suresh,Food Grains,Rice,Kanyakumari,2017-12-19,West,795,87.45
Amy,Oil & Masala,Masalas,Cumbum,2018-09-19,West,2396,622.96
Rumaiza,"Eggs, Meat & Fish",Eggs,Tenkasi,2018-12-02,West,2266,929.06
Roshan,Oil & Masala,Spices,Chennai,2017-03-24,Central,574,109.06
Ramesh,Beverages,Soft Drinks,Viluppuram,2015-09-21,Central,830,149.4
Ramesh,Food Grains,Dals & Pulses,Dindigul,2015-09-21,Central,2328,628.56
Vinne,Beverages,Soft Drinks,Madurai,2015-01-26,Central,666,133.2
Muneer,Snacks,Noodles,Coimbatore,2015-10-06,Central,713,292.33
Harish,Fruits & Veggies,Organic Vegetables,Krishnagiri,2017-11-19,Central,1708,427.0
Hafiz,Bakery,Biscuits,Dharmapuri,2015-09-21,Central,593,207.55
Ravi,Beverages,Health Drinks,Madurai,2017-11-27,Central,1487,282.53
Roshan,Snacks,Cookies,Bodi,2018-10-21,Central,841,201.84
Ravi,Fruits & Veggies,Fresh Fruits,Namakkal,2017-11-27,Central,1874,468.5
Sudha,Oil & Masala,Spices,Perambalur,2016-03-01,Central,577,57.7
Hafiz,Beverages,Health Drinks,Chennai,2018-06-17,Central,1046,83.68
Esther,Fruits & Veggies,Fresh Vegetables,Chennai,2015-12-09,Central,1328,517.92
Arvind,Food Grains,Organic Staples,Chennai,2018-11-23,Central,1399,251.82
Amy,Beverages,Soft Drinks,Kanyakumari,2018-09-23,Central,2351,423.18
Amrish,Bakery,Cakes,Cumbum,2018-08-29,Central,2298,1034.1
Amrish,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2016-05-25,Central,976,146.4
Haseena,Fruits & Veggies,Organic Vegetables,Tirunelveli,2018-09-04,Central,795,286.2
Vince,Beverages,Soft Drinks,Vellore,2015-11-07,Central,1565,203.45
Veronica,Food Grains,Atta & Flour,Karur,2018-09-04,Central,1371,233.07
Hussain,Food Grains,Rice,Kanyakumari,2016-08-06,Central,2152,451.92
Sheeba,Beverages,Health Drinks,Salem,2015-12-09,Central,1480,370.0
Haseena,Fruits & Veggies,Organic Vegetables,Nagercoil,2018-11-02,Central,944,84.96
Jonas,"Eggs, Meat & Fish",Eggs,Tirunelveli,2018-11-19,Central,1976,592.8
Alan,Food Grains,Dals & Pulses,Viluppuram,2018-08-29,Central,1576,189.12
Anu,Snacks,Noodles,Ooty,2018-09-08,Central,1811,235.43
Ram,Food Grains,Rice,Cumbum,2018-08-11,Central,1721,86.05
Sundar,Oil & Masala,Spices,Salem,2018-04-21,Central,796,71.64
Vinne,Food Grains,Atta & Flour,Vellore,2015-11-14,Central,771,107.94
Shree,Snacks,Chocolates,Nagercoil,2015-04-05,Central,2349,234.9
Mathew,Fruits & Veggies,Organic Vegetables,Vellore,2015-04-05,Central,565,113.0
Shree,Fruits & Veggies,Fresh Fruits,Bodi,2018-07-09,Central,1411,352.75
Vidya,"Eggs, Meat & Fish",Mutton,Dharmapuri,2018-09-08,Central,1879,206.69
Surya,Bakery,Biscuits,Vellore,2018-06-09,Central,2427,995.07
Sabeela,Snacks,Noodles,Virudhunagar,2018-08-11,Central,761,114.15
Amy,Food Grains,Organic Staples,Virudhunagar,2018-11-23,Central,2012,442.64
Sheeba,Oil & Masala,Masalas,Chennai,2016-05-25,Central,2422,484.4
Verma,Bakery,Biscuits,Kanyakumari,2017-03-03,Central,1937,406.77
Veronica,Oil & Masala,Masalas,Salem,2017-07-02,Central,2426,703.54
Sharon,Fruits & Veggies,Organic Vegetables,Chennai,2017-11-01,Central,671,187.88
Akash,"Eggs, Meat & Fish",Fish,Salem,2018-11-23,Central,2045,797.55
Sabeela,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2017-09-26,Central,1358,298.76
James,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2015-12-14,Central,2378,570.72
Willams,"Eggs, Meat & Fish",Fish,Tenkasi,2015-11-07,Central,1120,291.2
Sudeep,Snacks,Chocolates,Theni,2018-06-17,Central,1141,68.46
Krithika,Oil & Masala,Masalas,Nagercoil,2018-06-17,Central,2143,385.74
Veena,Snacks,Chocolates,Virudhunagar,2018-03-31,Central,2080,540.8
Veronica,Fruits & Veggies,Organic Fruits,Theni,2018-11-05,Central,2063,433.23
Ganesh,"Eggs, Meat & Fish",Mutton,Perambalur,2017-12-30,Central,1605,593.85
Hafiz,"Eggs, Meat & Fish",Chicken,Dindigul,2017-09-24,Central,1563,406.38
Alan,Beverages,Soft Drinks,Cumbum,2018-09-08,Central,694,76.34
Arvind,Oil & Masala,Edible Oil & Ghee,Vellore,2018-08-11,Central,2156,776.16
Aditi,Oil & Masala,Edible Oil & Ghee,Trichy,2018-07-09,Central,1382,538.98
Sharon,Oil & Masala,Masalas,Bodi,2018-08-29,Central,1700,204.0
Sheeba,"Eggs, Meat & Fish",Mutton,Salem,2018-10-23,East,1104,132.48
Jonas,"Eggs, Meat & Fish",Mutton,Tenkasi,2016-03-20,East,793,142.74
Arvind,"Eggs, Meat & Fish",Eggs,Namakkal,2017-03-30,East,2400,360.0
Roshan,Oil & Masala,Masalas,Cumbum,2018-10-08,East,1683,319.77
Willams,Snacks,Cookies,Perambalur,2016-09-03,East,1692,541.44
Sabeela,Oil & Masala,Masalas,Kanyakumari,2018-05-14,East,1726,189.86
Ganesh,Oil & Masala,Masalas,Kanyakumari,2018-09-10,East,604,72.48
Harish,Oil & Masala,Spices,Nagercoil,2016-07-18,East,1036,383.32
Peer,Oil & Masala,Spices,Coimbatore,2017-12-16,East,2061,927.45
Jonas,"Eggs, Meat & Fish",Fish,Nagercoil,2017-04-07,East,1028,452.32
Verma,Beverages,Soft Drinks,Viluppuram,2017-08-06,East,1101,495.45
Esther,Beverages,Soft Drinks,Trichy,2017-05-21,East,998,349.3
Sundar,Fruits & Veggies,Fresh Fruits,Dharmapuri,2015-05-30,East,1862,614.46
Mathew,Oil & Masala,Spices,Viluppuram,2018-03-19,East,1552,294.88
Shah,Beverages,Soft Drinks,Madurai,2017-01-25,East,1354,270.8
Amy,Beverages,Health Drinks,Trichy,2018-09-12,East,566,33.96
Ganesh,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-09-29,East,1944,330.48
Arutra,Snacks,Cookies,Salem,2018-03-24,East,1957,273.98
Surya,Snacks,Chocolates,Karur,2018-12-11,East,1561,702.45
Yadav,Fruits & Veggies,Organic Vegetables,Bodi,2015-12-31,East,1112,278.0
Jackson,Oil & Masala,Masalas,Ooty,2015-11-07,East,2401,600.25
Veronica,Bakery,Breads & Buns,Coimbatore,2016-07-16,East,1186,59.3
Muneer,"Eggs, Meat & Fish",Mutton,Pudukottai,2016-11-15,East,1853,129.71
Akash,Beverages,Soft Drinks,Bodi,2018-06-29,East,624,168.48
Shah,"Eggs, Meat & Fish",Chicken,Ooty,2015-11-07,East,2179,501.17
